feature_family_id	sample_stem	status	area	apex_rt	peak_start_rt	peak_end_rt	neutral_loss_tag	family_center_mz	family_center_rt	area_baseline_corrected	area_uncertainty	area_uncertainty_formula_version	baseline_residual_mad	area_uncertainty_noise_source	baseline_type	baseline_score	uncertainty_fraction	baseline_fraction	integration_scan_count	area_baseline_corrected_asls	baseline_score_asls
FAM001829	TumorBC2312_DNA	rescued	1.16627e+06	15.172	15.1301	15.2557	DNA_dR	469.195	15.3342	131901	72.4567	baseline_residual_mad_v1	37.1798	asls_residual	linear_edge	0.113096	6.21267e-05	0.113096	4	1.16525e+06	0.999126
FAM001830	BenignfatBC1055_DNA	duplicate_assigned	322144	14.311	14.2695	14.3525	DNA_dR	469.598	14.1064	151784	124.381	baseline_residual_mad_v1	28.9518	asls_residual	linear_edge	0.471169	0.000386104	0.471169	3	321958	0.999422
FAM001830	BenignfatBC1151_DNA	duplicate_assigned	4.97956e+06	14.3142	14.1897	14.4797	DNA_dR	469.598	14.1064	4.0281e+06	2156.11	baseline_residual_mad_v1	308.6	asls_residual	linear_edge	0.808928	0.000432993	0.808928	8	4.97035e+06	0.998152
FAM001830	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	109432	14.1792	14.1792	14.2205	DNA_dR	469.598	14.1064	0	70.2158	baseline_residual_mad_v1	19.9925	asls_residual	linear_edge	0	0.000641639	0	2	109387	0.999589
FAM001830	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	1.11646e+07	14.235	14.0692	14.3178	DNA_dR	469.598	14.1064	8.34455e+06	4820.19	baseline_residual_mad_v1	758.695	asls_residual	linear_edge	0.747409	0.000431737	0.747409	7	1.11465e+07	0.998376
FAM001830	NormalBC2263_DNA	duplicate_assigned	290964	14.3764	14.335	14.4176	DNA_dR	469.598	14.1064	138280	161.039	baseline_residual_mad_v1	37.4064	asls_residual	linear_edge	0.47525	0.000553468	0.47525	3	290711	0.999132
FAM001830	NormalBC2312_DNA	duplicate_assigned	60042.4	14.2166	14.2166	14.2581	DNA_dR	469.598	14.1064	0	136.614	baseline_residual_mad_v1	65.6965	asls_residual	linear_edge	0	0.0022753	0	2	59911.1	0.997814
FAM001830	TumorBC2312_DNA	detected	442023	14.1064	14.065	14.189	DNA_dR	469.598	14.1064	314046	122.934	baseline_residual_mad_v1	56.0423	asls_residual	linear_edge	0.710474	0.000278118	0.710474	4	441266	0.998287
FAM001831	BenignfatBC1055_DNA	duplicate_assigned	322144	14.311	14.2695	14.3525	DNA_dR	469.598	14.1792	151784	123.742	baseline_residual_mad_v1	28.7848	asls_residual	linear_edge	0.471169	0.000384119	0.471169	3	321958	0.999422
FAM001831	BenignfatBC1151_DNA	duplicate_assigned	4.97956e+06	14.3142	14.1897	14.4797	DNA_dR	469.598	14.1792	4.0281e+06	2166.67	baseline_residual_mad_v1	309.805	asls_residual	linear_edge	0.808928	0.000435112	0.808928	8	4.97035e+06	0.998151
FAM001831	Breast_Cancer_Tissue_pooled_QC3	detected	109432	14.1792	14.1792	14.2205	DNA_dR	469.598	14.1792	0	69.6493	baseline_residual_mad_v1	19.8251	asls_residual	linear_edge	0	0.000636462	0	2	109387	0.999589
FAM001831	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	1.11646e+07	14.235	14.0692	14.3178	DNA_dR	469.598	14.1792	8.34455e+06	4621.73	baseline_residual_mad_v1	752.162	asls_residual	linear_edge	0.747409	0.000413962	0.747409	7	1.11465e+07	0.998379
FAM001831	NormalBC2263_DNA	duplicate_assigned	290964	14.3764	14.335	14.4176	DNA_dR	469.598	14.1792	138280	161.959	baseline_residual_mad_v1	37.6175	asls_residual	linear_edge	0.47525	0.000556631	0.47525	3	290711	0.999132
FAM001831	NormalBC2312_DNA	duplicate_assigned	60042.4	14.2166	14.2166	14.2581	DNA_dR	469.598	14.1792	0	136.144	baseline_residual_mad_v1	65.1635	asls_residual	linear_edge	0	0.00226746	0	2	59911.1	0.997812
FAM001831	TumorBC2312_DNA	duplicate_assigned	372409	14.2309	14.2309	14.3001	DNA_dR	469.598	14.1792	113523	106.22	baseline_residual_mad_v1	55.9187	asls_residual	linear_edge	0.304834	0.000285224	0.304834	3	372034	0.998993
FAM001832	BenignfatBC1055_DNA	duplicate_assigned	322144	14.311	14.2695	14.3525	DNA_dR	469.598	14.3822	151784	122.626	baseline_residual_mad_v1	28.4898	asls_residual	linear_edge	0.471169	0.000380655	0.471169	3	321958	0.999421
FAM001832	BenignfatBC1151_DNA	duplicate_assigned	4.97956e+06	14.3142	14.1897	14.4797	DNA_dR	469.598	14.3822	4.0281e+06	2187.98	baseline_residual_mad_v1	312.647	asls_residual	linear_edge	0.808928	0.000439393	0.808928	8	4.97034e+06	0.998149
FAM001832	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	109432	14.1792	14.1792	14.2205	DNA_dR	469.598	14.3822	0	70.7451	baseline_residual_mad_v1	20.1333	asls_residual	linear_edge	0	0.000646475	0	2	109387	0.999589
FAM001832	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	1.11646e+07	14.235	14.0692	14.3178	DNA_dR	469.598	14.3822	8.34455e+06	4406.86	baseline_residual_mad_v1	730.476	asls_residual	linear_edge	0.747409	0.000394716	0.747409	7	1.11466e+07	0.998382
FAM001832	NormalBC2263_DNA	rescued	290964	14.3764	14.335	14.4176	DNA_dR	469.598	14.3822	138280	160.577	baseline_residual_mad_v1	37.2814	asls_residual	linear_edge	0.47525	0.00055188	0.47525	3	290711	0.999131
FAM001832	NormalBC2312_DNA	detected	733913	14.3822	14.2997	14.4652	DNA_dR	469.598	14.3822	339931	220.754	baseline_residual_mad_v1	64.4046	asls_residual	linear_edge	0.463176	0.000300791	0.463176	5	732978	0.998726
FAM001832	TumorBC2312_DNA	duplicate_assigned	372409	14.2309	14.2309	14.3001	DNA_dR	469.598	14.3822	113523	90.1678	baseline_residual_mad_v1	47.742	asls_residual	linear_edge	0.304834	0.00024212	0.304834	3	372035	0.998994
FAM001833	BenignfatBC1055_DNA	duplicate_assigned	322144	14.311	14.2695	14.3525	DNA_dR	469.598	14.5001	151784	123.006	baseline_residual_mad_v1	28.5493	asls_residual	linear_edge	0.471169	0.000381836	0.471169	3	321958	0.999421
FAM001833	BenignfatBC1151_DNA	duplicate_assigned	4.97956e+06	14.3142	14.1897	14.4797	DNA_dR	469.598	14.5001	4.0281e+06	2210.78	baseline_residual_mad_v1	315.622	asls_residual	linear_edge	0.808928	0.000443971	0.808928	8	4.97033e+06	0.998147
FAM001833	Breast_Cancer_Tissue_pooled_QC3	rescued	89484.5	14.2619	14.2619	14.3034	DNA_dR	469.598	14.5001	0	33.2239	baseline_residual_mad_v1	9.45518	asls_residual	linear_edge	0	0.000371281	0	2	89442.2	0.999527
FAM001833	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	1.11646e+07	14.235	14.0692	14.3178	DNA_dR	469.598	14.5001	8.34455e+06	4422.04	baseline_residual_mad_v1	720.212	asls_residual	linear_edge	0.747409	0.000396075	0.747409	7	1.11466e+07	0.998383
FAM001833	NormalBC2263_DNA	detected	173330	14.5001	14.4588	14.5001	DNA_dR	469.598	14.5001	0	131.117	baseline_residual_mad_v1	37.2819	asls_residual	linear_edge	0	0.000756459	0	2	173162	0.999029
FAM001833	NormalBC2312_DNA	duplicate_assigned	733913	14.3822	14.2997	14.4652	DNA_dR	469.598	14.5001	339931	217.821	baseline_residual_mad_v1	63.4808	asls_residual	linear_edge	0.463176	0.000296794	0.463176	5	732977	0.998725
FAM001833	TumorBC2312_DNA	duplicate_assigned	372409	14.2309	14.2309	14.3001	DNA_dR	469.598	14.5001	113523	71.705	baseline_residual_mad_v1	38.1146	asls_residual	linear_edge	0.304834	0.000192543	0.304834	3	372034	0.998993
FAM001834	BenignfatBC1055_DNA	detected	322144	14.311	14.2695	14.3525	DNA_dR	469.598	14.2721	151784	122.74	baseline_residual_mad_v1	28.509	asls_residual	linear_edge	0.471169	0.000381011	0.471169	3	321958	0.999422
FAM001834	BenignfatBC1151_DNA	detected	4.97956e+06	14.3142	14.1897	14.4797	DNA_dR	469.598	14.2721	4.0281e+06	2169.28	baseline_residual_mad_v1	310.016	asls_residual	linear_edge	0.808928	0.000435637	0.808928	8	4.97034e+06	0.99815
FAM001834	Breast_Cancer_Tissue_pooled_QC3	detected	109432	14.1792	14.1792	14.2205	DNA_dR	469.598	14.2721	0	69.6493	baseline_residual_mad_v1	19.8251	asls_residual	linear_edge	0	0.000636462	0	2	109387	0.999589
FAM001834	Breast_Cancer_Tissue_pooled_QC5	detected	1.11646e+07	14.235	14.0692	14.3178	DNA_dR	469.598	14.2721	8.34455e+06	4583.26	baseline_residual_mad_v1	746.471	asls_residual	linear_edge	0.747409	0.000410516	0.747409	7	1.11466e+07	0.998381
FAM001834	NormalBC2263_DNA	rescued	290964	14.3764	14.335	14.4176	DNA_dR	469.598	14.2721	138280	161.039	baseline_residual_mad_v1	37.4064	asls_residual	linear_edge	0.47525	0.000553468	0.47525	3	290711	0.999132
FAM001834	NormalBC2312_DNA	detected	733913	14.3822	14.2997	14.4652	DNA_dR	469.598	14.2721	339931	220.754	baseline_residual_mad_v1	64.4046	asls_residual	linear_edge	0.463176	0.000300791	0.463176	5	732978	0.998726
FAM001834	TumorBC2312_DNA	detected	442023	14.1064	14.065	14.189	DNA_dR	469.598	14.2721	314046	122.934	baseline_residual_mad_v1	56.0423	asls_residual	linear_edge	0.710474	0.000278118	0.710474	4	441266	0.998287
FAM001835	BenignfatBC1055_DNA	detected	322144	14.311	14.2695	14.3525	DNA_dR	469.599	14.311	151784	122.74	baseline_residual_mad_v1	28.509	asls_residual	linear_edge	0.471169	0.000381011	0.471169	3	321958	0.999422
FAM001835	BenignfatBC1151_DNA	duplicate_assigned	4.97956e+06	14.3142	14.1897	14.4797	DNA_dR	469.599	14.311	4.0281e+06	2181.95	baseline_residual_mad_v1	311.825	asls_residual	linear_edge	0.808928	0.000438181	0.808928	8	4.97034e+06	0.998149
FAM001835	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	109432	14.1792	14.1792	14.2205	DNA_dR	469.599	14.311	0	70.6734	baseline_residual_mad_v1	20.1136	asls_residual	linear_edge	0	0.000645819	0	2	109387	0.999589
FAM001835	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	1.11646e+07	14.235	14.0692	14.3178	DNA_dR	469.599	14.311	8.34455e+06	4587.92	baseline_residual_mad_v1	747.23	asls_residual	linear_edge	0.747409	0.000410934	0.747409	7	1.11466e+07	0.998381
FAM001835	NormalBC2263_DNA	duplicate_assigned	290964	14.3764	14.335	14.4176	DNA_dR	469.599	14.311	138280	162.457	baseline_residual_mad_v1	37.7189	asls_residual	linear_edge	0.47525	0.00055834	0.47525	3	290711	0.999131
FAM001835	NormalBC2312_DNA	duplicate_assigned	733913	14.3822	14.2997	14.4652	DNA_dR	469.599	14.311	339931	223.959	baseline_residual_mad_v1	65.5095	asls_residual	linear_edge	0.463176	0.000305158	0.463176	5	732978	0.998726
FAM001835	TumorBC2312_DNA	duplicate_assigned	372409	14.2309	14.2309	14.3001	DNA_dR	469.599	14.311	113523	98.0159	baseline_residual_mad_v1	51.7555	asls_residual	linear_edge	0.304834	0.000263194	0.304834	3	372035	0.998994
FAM001836	BenignfatBC1055_DNA	duplicate_assigned	322144	14.311	14.2695	14.3525	DNA_dR	469.599	14.3142	151784	123.146	baseline_residual_mad_v1	28.6207	asls_residual	linear_edge	0.471169	0.000382271	0.471169	3	321958	0.999422
FAM001836	BenignfatBC1151_DNA	detected	4.97956e+06	14.3142	14.1897	14.4797	DNA_dR	469.599	14.3142	4.0281e+06	2169.28	baseline_residual_mad_v1	310.016	asls_residual	linear_edge	0.808928	0.000435637	0.808928	8	4.97034e+06	0.99815
FAM001836	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	109432	14.1792	14.1792	14.2205	DNA_dR	469.599	14.3142	0	70.6734	baseline_residual_mad_v1	20.1136	asls_residual	linear_edge	0	0.000645819	0	2	109387	0.999589
FAM001836	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	1.11646e+07	14.235	14.0692	14.3178	DNA_dR	469.599	14.3142	8.34455e+06	4587.92	baseline_residual_mad_v1	747.23	asls_residual	linear_edge	0.747409	0.000410934	0.747409	7	1.11466e+07	0.998381
FAM001836	NormalBC2263_DNA	duplicate_assigned	290964	14.3764	14.335	14.4176	DNA_dR	469.599	14.3142	138280	162.457	baseline_residual_mad_v1	37.7189	asls_residual	linear_edge	0.47525	0.00055834	0.47525	3	290711	0.999131
FAM001836	NormalBC2312_DNA	duplicate_assigned	733913	14.3822	14.2997	14.4652	DNA_dR	469.599	14.3142	339931	223.959	baseline_residual_mad_v1	65.5095	asls_residual	linear_edge	0.463176	0.000305158	0.463176	5	732978	0.998726
FAM001836	TumorBC2312_DNA	duplicate_assigned	372409	14.2309	14.2309	14.3001	DNA_dR	469.599	14.3142	113523	98.0159	baseline_residual_mad_v1	51.7555	asls_residual	linear_edge	0.304834	0.000263194	0.304834	3	372035	0.998994
FAM001837	BenignfatBC1055_DNA	detected	1.12351e+06	8.58683	8.17184	8.66965	DNA_dR	470.093	8.58683	1.12351e+06	1647.63	baseline_residual_mad_v1	393.237	asls_residual	linear_edge	1	0.0014665	1	13	1.11576e+06	0.993095
FAM001837	BenignfatBC1151_DNA	duplicate_assigned	1.5399e+06	8.56975	8.5283	8.69366	DNA_dR	470.093	8.58683	220731	156.253	baseline_residual_mad_v1	193.554	asls_residual	linear_edge	0.143342	0.00010147	0.143342	5	1.53034e+06	0.993794
FAM001837	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	2.86899e+06	7.39357	6.2295	7.51823	DNA_dR	470.093	8.58683	1.37459e+06	9130.27	baseline_residual_mad_v1	649.977	asls_residual	linear_edge	0.479119	0.0031824	0.479119	32	2.86146e+06	0.997378
FAM001837	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	7.24937e+06	7.42261	6.21822	7.63047	DNA_dR	470.093	8.58683	7.24937e+06	10704	baseline_residual_mad_v1	732.698	asls_residual	linear_edge	1	0.00147654	1	35	7.23035e+06	0.997377
FAM001837	NormalBC2263_DNA	duplicate_assigned	5.6263e+06	7.99165	6.82872	8.19943	DNA_dR	470.093	8.58683	5.6263e+06	4860.88	baseline_residual_mad_v1	337.513	asls_residual	linear_edge	1	0.000863957	1	34	5.61635e+06	0.998231
FAM001837	NormalBC2312_DNA	duplicate_assigned	4.74546e+06	8.04577	5.84989	8.12892	DNA_dR	470.093	8.58683	3.57621e+06	4533.32	baseline_residual_mad_v1	270.775	asls_residual	linear_edge	0.753606	0.000955296	0.753606	91	4.74818e+06	1
FAM001837	TumorBC2263_DNA	duplicate_assigned	1.44226e+07	6.60023	6.47573	6.80775	DNA_dR	470.093	8.58683	1.34303e+07	10055.6	baseline_residual_mad_v1	1347.32	asls_residual	linear_edge	0.931199	0.000697209	0.931199	9	1.4383e+07	0.997255
FAM001837	TumorBC2312_DNA	duplicate_assigned	2.24399e+06	7.49097	6.32717	7.61572	DNA_dR	470.093	8.58683	1.5017e+06	2908.52	baseline_residual_mad_v1	222.819	asls_residual	linear_edge	0.669208	0.00129614	0.669208	32	2.23802e+06	0.997339
FAM001838	BenignfatBC1055_DNA	detected	1.12351e+06	8.58683	8.17184	8.66965	DNA_dR	470.094	7.76267	1.12351e+06	1647.63	baseline_residual_mad_v1	393.237	asls_residual	linear_edge	1	0.0014665	1	13	1.11576e+06	0.993095
FAM001838	BenignfatBC1151_DNA	detected	1.5399e+06	8.56975	8.5283	8.69366	DNA_dR	470.094	7.76267	220731	157.711	baseline_residual_mad_v1	195.361	asls_residual	linear_edge	0.143342	0.000102417	0.143342	5	1.53034e+06	0.993796
FAM001838	Breast_Cancer_Tissue_pooled_QC3	rescued	2.86899e+06	7.39357	6.2295	7.51823	DNA_dR	470.094	7.76267	1.37459e+06	9130.27	baseline_residual_mad_v1	649.977	asls_residual	linear_edge	0.479119	0.0031824	0.479119	32	2.86146e+06	0.997378
FAM001838	Breast_Cancer_Tissue_pooled_QC5	rescued	7.24937e+06	7.42261	6.21822	7.63047	DNA_dR	470.094	7.76267	7.24937e+06	10704	baseline_residual_mad_v1	732.698	asls_residual	linear_edge	1	0.00147654	1	35	7.23035e+06	0.997377
FAM001838	NormalBC2263_DNA	rescued	5.6263e+06	7.99165	6.82872	8.19943	DNA_dR	470.094	7.76267	5.6263e+06	4860.88	baseline_residual_mad_v1	337.513	asls_residual	linear_edge	1	0.000863957	1	34	5.61635e+06	0.998231
FAM001838	NormalBC2312_DNA	rescued	4.74546e+06	8.04577	5.84989	8.12892	DNA_dR	470.094	7.76267	3.57621e+06	4533.32	baseline_residual_mad_v1	270.775	asls_residual	linear_edge	0.753606	0.000955296	0.753606	91	4.74818e+06	1
FAM001838	TumorBC2263_DNA	rescued	1.45467e+07	6.60023	6.10196	6.80775	DNA_dR	470.094	7.76267	1.45467e+07	13372.7	baseline_residual_mad_v1	1267.08	asls_residual	linear_edge	1	0.000919297	1	18	1.45059e+07	0.997199
FAM001838	TumorBC2312_DNA	rescued	2.24399e+06	7.49097	6.32717	7.61572	DNA_dR	470.094	7.76267	1.5017e+06	2908.52	baseline_residual_mad_v1	222.819	asls_residual	linear_edge	0.669208	0.00129614	0.669208	32	2.23802e+06	0.997339
FAM001839	BenignfatBC1151_DNA	rescued	57149.7	14.1897	14.1897	14.2313	DNA_dR	470.1	14.235	0	234.709	baseline_residual_mad_v1	67.1104	asls_residual	linear_edge	0	0.00410692	0	2	57010.1	0.997557
FAM001839	Breast_Cancer_Tissue_pooled_QC5	detected	4.99249e+06	14.235	14.0692	14.3178	DNA_dR	470.1	14.235	3.68002e+06	1965.03	baseline_residual_mad_v1	320.043	asls_residual	linear_edge	0.737111	0.000393598	0.737111	7	4.98472e+06	0.998443
FAM001840	BenignfatBC1055_DNA	rescued	384004	21.8763	21.71	21.9593	DNA_dR	471.225	22.0983	384004	221.707	baseline_residual_mad_v1	33.6064	asls_residual	linear_edge	1	0.000577358	1	7	383601	0.998951
FAM001840	BenignfatBC1151_DNA	rescued	272947	22.0909	22.0909	22.1738	DNA_dR	471.225	22.0983	82552.4	357.098	baseline_residual_mad_v1	82.7641	asls_residual	linear_edge	0.302448	0.0013083	0.302448	3	272347	0.997802
FAM001840	Breast_Cancer_Tissue_pooled_QC3	rescued	85654.4	22.1391	22.1391	22.1807	DNA_dR	471.225	22.0983	0	165.385	baseline_residual_mad_v1	46.8976	asls_residual	linear_edge	0	0.00193084	0	2	85548.1	0.99876
FAM001840	Breast_Cancer_Tissue_pooled_QC5	rescued	50850.2	22.6961	21.5342	22.7375	DNA_dR	471.225	22.0983	50850.2	220.371	baseline_residual_mad_v1	16.1978	asls_residual	linear_edge	1	0.00433374	1	30	50754.2	0.998112
FAM001840	NormalBC2263_DNA	detected	191370	22.0983	22.0568	22.1399	DNA_dR	471.225	22.0983	191370	347.694	baseline_residual_mad_v1	80.5226	asls_residual	linear_edge	1	0.00181687	1	3	190971	0.997915
FAM001840	NormalBC2312_DNA	rescued	55565.7	22.1551	21.0324	22.1968	DNA_dR	471.225	22.0983	55565.7	94.3055	baseline_residual_mad_v1	7.02287	asls_residual	linear_edge	1	0.00169719	1	29	55512	0.999034
FAM001840	TumorBC2263_DNA	rescued	56464.8	20.7804	20.6146	20.7804	DNA_dR	471.225	22.0983	0	383.29	baseline_residual_mad_v1	68.8036	asls_residual	linear_edge	0	0.00678812	0	5	56375.2	0.998412
FAM001840	TumorBC2312_DNA	rescued	16949.4	22.015	22.015	22.0561	DNA_dR	471.225	22.0983	0	121.31	baseline_residual_mad_v1	34.6088	asls_residual	linear_edge	0	0.00715719	0	2	16883.6	0.996118
FAM001841	NormalBC2312_DNA	duplicate_assigned	555717	8.6267	8.58532	8.6267	DNA_dR	472.156	8.07186	0	157.97	baseline_residual_mad_v1	57.2913	asls_residual	linear_edge	0	0.000284264	0	2	555469	0.999555
FAM001841	TumorBC2312_DNA	detected	1.09567e+06	8.07186	8.03048	8.11375	DNA_dR	472.156	8.07186	33795.8	385.057	baseline_residual_mad_v1	89.7247	asls_residual	linear_edge	0.0308449	0.000351436	0.0308449	3	1.09492e+06	0.999317
FAM001842	NormalBC2312_DNA	detected	555717	8.6267	8.58532	8.6267	DNA_dR	472.156	8.6267	0	153.805	baseline_residual_mad_v1	62.9092	asls_residual	linear_edge	0	0.000276768	0	2	555470	0.999556
FAM001842	TumorBC2312_DNA	duplicate_assigned	1.09567e+06	8.07186	8.03048	8.11375	DNA_dR	472.156	8.6267	33795.8	347.367	baseline_residual_mad_v1	88.081	asls_residual	linear_edge	0.0308449	0.000317036	0.0308449	3	1.09493e+06	0.999323
FAM001843	BenignfatBC1055_DNA	detected	2.95287e+06	15.2246	15.0172	15.3487	DNA_dR	472.198	15.2246	1.08422e+06	1670.43	baseline_residual_mad_v1	223.461	asls_residual	linear_edge	0.367176	0.000565698	0.367176	9	2.94752e+06	0.998186
FAM001843	BenignfatBC1151_DNA	rescued	48505.5	15.8871	14.1069	15.8871	DNA_dR	472.198	15.2246	0	50.4335	baseline_residual_mad_v1	3.06484	asls_residual	linear_edge	0	0.00103975	0	44	48494.2	0.999768
FAM001843	Breast_Cancer_Tissue_pooled_QC3	rescued	40446.7	15.5045	14.0134	15.546	DNA_dR	472.198	15.2246	40446.7	124.305	baseline_residual_mad_v1	8.01855	asls_residual	linear_edge	1	0.0030733	1	39	40433.1	0.999664
FAM001843	Breast_Cancer_Tissue_pooled_QC5	rescued	72495	13.8615	13.82	13.9031	DNA_dR	472.198	15.2246	72495	4.38008	baseline_residual_mad_v1	1.66628	asls_residual	linear_edge	1	6.04191e-05	1	3	72420.3	0.998969
FAM001843	NormalBC2263_DNA	rescued	39212.7	14.9871	14.2521	15.0283	DNA_dR	472.198	15.2246	39212.7	322.367	baseline_residual_mad_v1	28.9965	asls_residual	linear_edge	1	0.00822098	1	20	39164.1	0.998761
FAM001843	NormalBC2312_DNA	rescued	279785	14.1334	13.8834	14.175	DNA_dR	472.198	15.2246	279785	76.6886	baseline_residual_mad_v1	15.7259	asls_residual	linear_edge	1	0.000274099	1	8	278953	0.997026
FAM001843	TumorBC2312_DNA	rescued	34917.4	15.5807	14.1064	15.6218	DNA_dR	472.198	15.2246	34917.4	140.799	baseline_residual_mad_v1	20.6423	asls_residual	linear_edge	1	0.00403233	1	49	35126.5	1
FAM001844	BenignfatBC1151_DNA	rescued	250553	19.2032	19.0787	19.2447	DNA_dR	473.19	19.4743	48192.1	90.331	baseline_residual_mad_v1	16.2191	asls_residual	linear_edge	0.192342	0.000360526	0.192342	5	250260	0.998831
FAM001844	Breast_Cancer_Tissue_pooled_QC3	rescued	451663	16.954	16.8284	17.0784	DNA_dR	473.19	19.4743	154718	260.592	baseline_residual_mad_v1	39.5219	asls_residual	linear_edge	0.342552	0.000576961	0.342552	7	450220	0.996807
FAM001844	Breast_Cancer_Tissue_pooled_QC5	detected	54513.7	19.4743	18.3755	19.4743	DNA_dR	473.19	19.4743	0	133.821	baseline_residual_mad_v1	17.1526	asls_residual	linear_edge	0	0.00245482	0	78	54505	0.999842
FAM001844	NormalBC2263_DNA	rescued	137410	17.3496	17.3088	17.3912	DNA_dR	473.19	19.4743	35883	53.4791	baseline_residual_mad_v1	12.3919	asls_residual	linear_edge	0.261139	0.000389194	0.261139	3	137313	0.999299
FAM001844	NormalBC2312_DNA	rescued	459848	18.1563	18.049	18.3271	DNA_dR	473.19	19.4743	262322	417.412	baseline_residual_mad_v1	53.8746	asls_residual	linear_edge	0.570454	0.000907716	0.570454	13	458332	0.996703
FAM001844	TumorBC2312_DNA	rescued	269299	17.0165	16.9555	17.1591	DNA_dR	473.19	19.4743	106721	43.4923	baseline_residual_mad_v1	9.33195	asls_residual	linear_edge	0.39629	0.000161502	0.39629	12	268452	0.996853
FAM001845	BenignfatBC1055_DNA	duplicate_assigned	9.01386e+06	8.54541	8.2134	8.75224	DNA_dR	474.082	8.5733	8.19679e+06	1574.3	baseline_residual_mad_v1	362.067	asls_residual	linear_edge	0.909354	0.000174653	0.909354	14	8.98279e+06	0.996553
FAM001845	BenignfatBC1151_DNA	duplicate_assigned	8.33348e+06	8.56975	8.1961	8.85944	DNA_dR	474.082	8.5733	8.33348e+06	296.136	baseline_residual_mad_v1	198.955	asls_residual	linear_edge	1	3.55357e-05	1	17	8.30006e+06	0.99599
FAM001845	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	3.1915e+06	8.09867	7.68458	8.22261	DNA_dR	474.082	8.5733	2.77256e+06	3632.31	baseline_residual_mad_v1	390.938	asls_residual	linear_edge	0.868731	0.00113812	0.868731	14	3.18436e+06	0.997762
FAM001845	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	2.62913e+06	8.04588	8.04588	8.29437	DNA_dR	474.082	8.5733	99128.7	5026.69	baseline_residual_mad_v1	769.449	asls_residual	linear_edge	0.037704	0.00191192	0.037704	7	2.6141e+06	0.994285
FAM001845	NormalBC2263_DNA	duplicate_assigned	1.69947e+06	8.5733	8.24105	8.61469	DNA_dR	474.082	8.5733	1.69947e+06	3177.45	baseline_residual_mad_v1	406.812	asls_residual	linear_edge	1	0.00186968	1	10	1.69287e+06	0.996116
